,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SL1344_4093,4444.99656757107,-4.62121753289469,0.221222665759015,-20.889439683042,6.67984725966212E-97,4.36445604718963E-95
SL1344_3837,1659.6043645657,-5.48589505806876,0.263095550131943,-20.8513411014271,1.48209925548787E-96,9.55954019789678E-95
SL1344_4035,1045.17937805742,-5.11173468308681,0.245400938324941,-20.830135035255,2.30809490171841E-96,1.46987663930953E-94
SL1344_1913,996.185591189483,6.96682668913905,0.335740291080063,20.7506423096467,1.20964639568728E-95,7.60716377087837E-94
SL1344_3399,2786.18965006756,-5.92480802401303,0.286571443784631,-20.6748025754643,5.84052144462261E-95,3.62761276393782E-93
RyhB-1,3693.48957672219,7.47757907856769,0.361730146477916,20.6717055555783,6.22762272766247E-95,3.82087438327682E-93
SL1344_2719,24234.7301171064,4.49261889840456,0.21753895025499,20.6520206755549,9.3620967357513E-95,5.67478417801986E-93
SL1344_3400,3363.50170774722,-6.34603931513577,0.30802164617486,-20.6025758057705,2.60227010639249E-94,1.55857391729293E-92
SL1344_1645,1298.79335048278,4.4876474677043,0.218194956172087,20.5671457600742,5.40551582336984E-94,3.1994294243969E-92
SL1344_1270,4503.65928120065,-5.4349993412652,0.264987623575117,-20.5103893832405,1.73896698607674E-93,1.0172956868549E-91
SL1344_4483,1640.59091036775,4.87713676119598,0.238100489852697,20.4835225841545,3.02008039686928E-93,1.74643959501717E-91
SL1344_3412,6749.39671758861,-4.1735881689021,0.203947875455507,-20.4639943396352,4.50888247573251E-93,2.57563229087918E-91
SL1344_ncRNA_79,15279.2932712739,5.88436353125848,0.287554341708912,20.4634835151095,4.5563759468942E-93,2.57563229087918E-91
InvR,15276.6698287511,5.88421869635913,0.287604152636647,20.4594357988744,4.95078737249262E-93,2.76749014122337E-91
SL1344_0574,2109.64179326846,5.43702201063653,0.265872215425043,20.4497562934303,6.03760847954581E-93,3.33793497369175E-91
SL1344_ncRNA_93,3694.23400264812,7.47782881436843,0.366306325617572,20.4141405468804,1.25214349350727E-92,6.84731947373379E-91
STnc870,12945.4917308131,6.15457663406995,0.301591927917372,20.4069673766472,1.45007464220881E-92,7.84443604833603E-91
SL1344_ncRNA_102,12919.2478082861,6.15314660663287,0.301717457357969,20.3937374406962,1.90057376766435E-92,1.0172113430978E-90
SL1344_4120,2990.85107443659,6.00852591363185,0.294711997269248,20.3877886523312,2.14630231962438E-92,1.13663652316108E-90
SL1344_3408,3093.65590610901,-7.00016940389198,0.343439401582825,-20.3825460084952,2.38899945023852E-92,1.25198502439062E-90
SL1344_1127,4005.89501738784,-6.29055791449349,0.311495661939993,-20.1946886685867,1.09011696368073E-90,5.65399839616263E-89
SL1344_1503,11605.3845116801,-4.32053788573379,0.214025518441895,-20.187022170007,1.27310146547414E-90,6.53568721714326E-89
SL1344_4489,2954.09262749453,5.02364023771142,0.249463450406316,20.1377806228893,3.44427777381711E-90,1.75031934142161E-88
SL1344_3835,2418.79201200742,-6.42346394433749,0.31917494143217,-20.1252138263573,4.43853274775969E-90,2.2330258253979E-88
SL1344_2251,911.076873839547,-5.61469598991266,0.27932874678659,-20.1006736846972,7.2798663719655E-90,3.62623838785727E-88
SL1344_2840,962.10653897526,6.71232028464346,0.334408005182378,20.0722476155519,1.29035166390397E-89,6.36446982460869E-88
SL1344_tRNA_20,119590.32928507,4.23908867823107,0.2112575539406,20.0659744428499,1.46392741390484E-89,7.1505037081119E-88
SL1344_1268,9923.70781215134,-3.48718304050296,0.175018115731285,-19.9246976573387,2.48542867223208E-88,1.20232612019227E-86
SL1344_4273,8637.1790443237,6.73578219915652,0.338198637387706,19.9166449965164,2.91906039642336E-88,1.39864693851485E-86
SL1344_2067,2913.55685240386,-4.60995098915526,0.232386178344999,-19.8374577265579,1.41432171777494E-87,6.71269109634503E-86
SL1344_3316,2029.84540772452,-5.8948387348754,0.300954710093567,-19.5871290169963,1.99106084755795E-85,9.36170759258323E-84
SL1344_0226,1568.33392613324,-4.60997645288392,0.235743344454856,-19.5550651219624,3.73528108324199E-85,1.74001843794356E-83
SL1344_3834,4530.42401388206,-6.43345246116202,0.329390783163966,-19.5313675730858,5.94265320175836E-85,2.74288883101343E-83
SL1344_1856,2329.44178812294,-4.12461313937628,0.211835059131343,-19.4708711404513,1.93945084270033E-84,8.87034289965941E-83
SL1344_0407,1019.51517683804,-4.62744808596243,0.238137891379953,-19.4318008744743,4.15524698908733E-84,1.88333762181066E-82
STnc3000,2938.79835020451,5.30464167782757,0.273844978180384,19.3709656940773,1.35688631276535E-83,6.09508485671651E-82
SL1344_4251,4093.50883426282,4.30823807149013,0.222620309665024,19.3524035519164,1.94554199422341E-83,8.66196617074156E-82
SL1344_0441,3155.8703236208,-4.93571690733789,0.255411086659919,-19.3245993033569,3.33563570515501E-83,1.47206870461709E-81
SL1344_3708,1823.86821325604,-4.51712593698837,0.234400878996771,-19.2709428237707,9.42041791315729E-83,4.12122804531255E-81
SL1344_4092,3804.18617308855,-4.5652674675671,0.237184536464088,-19.2477449652723,1.47442485327791E-82,6.39468227313892E-81
SL1344_1240,635.159624252962,6.59414236520787,0.343358916996771,19.2048088422584,3.37363585813874E-82,1.45066341899966E-80
SL1344_2661,2202.6393492629,4.81153715628904,0.252484342244771,19.0567744261325,5.77257275169352E-81,2.46117063676018E-79
SL1344_2191,1895.66739702173,-4.21096604352789,0.221088402049894,-19.0465262061896,7.02094877296916E-81,2.9682683425889E-79
SL1344_1885,2287.31905792896,-5.27567032180153,0.27752653434012,-19.0096068988344,1.4201265530422E-80,5.95388057362943E-79
SL1344_0829,1076.51597554369,5.70702434425615,0.301577276792717,18.9239202799048,7.24590724216652E-80,3.01274044093717E-78
t44,808.052422670418,-5.84713497865552,0.310041195424388,-18.8592195648449,2.46836429034214E-79,1.01789678235339E-77
SL1344_2287,1286.29384082559,-4.2040480580814,0.22340307571015,-18.8182192421373,5.35544374862239E-79,2.19050711376579E-77
STnc1410,899.96749602276,5.08674255659375,0.27032763034225,18.8169538946265,5.48485809151302E-79,2.22362340198468E-77
SL1344_1443,4327.2758822134,10.1725586542528,0.540617074164047,18.8165693249378,5.52480471572422E-79,2.22362340198468E-77
SL1344_4119,615.688305106666,5.44294359032183,0.289692151869325,18.7887160739413,9.34120922915265E-79,3.72981139935452E-77
SL1344_4009,6475.04281924058,4.71387728813228,0.251704305753656,18.727837309012,2.9360307483408E-78,1.16308430668524E-76
STnc3460,1989.77544902505,5.25420178583271,0.280749740029029,18.7148945722601,3.74361506620249E-78,1.47141620297381E-76
SL1344_1531,827.962699266989,6.21468609648813,0.332733158460436,18.6776879263961,7.52068223060099E-78,2.93306606993439E-76
MicA,10831.0695884138,5.99518841701549,0.321243931069409,18.6624176744996,1.00098192789539E-77,3.84422906812343E-76
SL1344_ncRNA_78,10831.0695884138,5.99518841701549,0.321243931069409,18.6624176744996,1.00098192789539E-77,3.84422906812343E-76
SL1344_2197,4811.27223880732,5.91508129332142,0.317373671838128,18.6375929013366,1.59247138173662E-77,6.06948751630069E-76
SL1344_2319,912.477895182697,4.85754814636135,0.260694014024706,18.633140329417,1.73065512604781E-77,6.54656085650116E-76
SL1344_2950,1895.01073412222,-3.93655513419909,0.211376193710658,-18.6234554851889,2.07389634719911E-77,7.78639740504381E-76
SL1344_2307,1544.34935243795,-4.03448320494152,0.217094890977001,-18.5839620029056,4.33302174841518E-77,1.61477277157606E-75
SL1344_0718,3572.20416066426,-3.9305844391398,0.212322048119753,-18.5123705896191,1.64116630498824E-76,6.07110858852636E-75
SL1344_3413,9501.79353816034,-5.72301216743145,0.309488081037652,-18.4918661430945,2.40099848663289E-76,8.81709736222633E-75
SL1344_1241,536.650974881016,6.05290286623087,0.327339060909984,18.49123306398,2.42935390559909E-76,8.85657934715145E-75
SL1344_1922,726.828627111491,5.9451679121374,0.322716548214107,18.4222592396875,8.70914076425042E-76,3.15220771114704E-74
RybA,2438.91113489316,5.21403466049502,0.283317456289366,18.4035065427443,1.23132618833237E-75,4.39347663368804E-74
SL1344_ncRNA_15,2438.91113489316,5.21403466049502,0.283317456289366,18.4035065427443,1.23132618833237E-75,4.39347663368804E-74
SL1344_3954,950.268482107381,-4.92102681257943,0.268930670829251,-18.2984960302422,8.50648399914722E-75,3.01381133800772E-73
SL1344_3275,2207.06253836995,-4.85400177365833,0.265932282925918,-18.2527736770136,1.96665807838439E-74,6.91906069395237E-73
SL1344_4327,1741.82132373635,-5.99607531291107,0.328581273801558,-18.2483780756548,2.13143907524955E-74,7.44671526915313E-73
SL1344_0582,1359.61168051826,4.37409923477828,0.24014439929683,18.2144545014839,3.96347777677478E-74,1.37519011689337E-72
STnc3740,946.742111523312,6.08993305628968,0.335474253955749,18.1532054531165,1.21121902441631E-73,4.17372802180715E-72
SL1344_1332,534.432555208443,4.92615525905274,0.271378097061679,18.152368641354,1.22981481236905E-73,4.20897844967938E-72
SL1344_1128,1703.79133262642,-5.81933930777966,0.32076712345152,-18.1419443650035,1.48676938330618E-73,5.05401132933336E-72
SL1344_3866,763.214889333518,4.33973512849651,0.239414993265898,18.1264133431975,1.9721004895535E-73,6.65881715633803E-72
SL1344_1114,904.568803604363,-5.38064497316213,0.296916009016641,-18.121774541502,2.14561817065916E-73,7.19640334439082E-72
SL1344_2807,1518.01913291976,-3.89417786321849,0.214920182481358,-18.1191818202382,2.24914754434766E-73,7.49368297722721E-72
SL1344_3614,1707.6707506294,6.89494031908402,0.381091925998419,18.0925909175851,3.64538850005463E-73,1.20657562787992E-71
SL1344_1058,580.048731530775,4.63735409435509,0.257744489749036,17.9920591081131,2.24845592396775E-72,7.39345212645865E-71
SL1344_2373,602.048151986132,4.55795632077982,0.2535115136257,17.9792872346992,2.83108563679137E-72,9.248825869284E-71
SL1344_0806,3777.57275190127,3.93180247472563,0.219000483301443,17.9533963370925,4.51433213844268E-72,1.46526483796807E-70
SL1344_2143,509.264917539746,4.6816742561646,0.261531066542011,17.9010253659963,1.1577066407465E-71,3.73360391640745E-70
SL1344_1889,3289.12448748924,-3.56050563977716,0.198936531126533,-17.8976964141016,1.22901368311334E-71,3.93832346480458E-70
SL1344_3414,2689.6794289516,-5.38897632003275,0.301154534561614,-17.8943887658122,1.30419953289258E-71,4.15280243669784E-70
SL1344_3335,608.931192417742,4.14463424243655,0.231748475896561,17.8841920163758,1.56606885237237E-71,4.95527823665746E-70
SL1344_2367,533.182963955387,6.39729722239113,0.357824807294177,17.8782943272342,1.74081670053109E-71,5.47378051273245E-70
SL1344_0720,1555.6987364579,-4.49131521904576,0.251849468407494,-17.8333321386202,3.89499864501266E-71,1.21712659522104E-69
SL1344_0739,558.262373537898,4.90895264825812,0.275439177848594,17.8222745456949,4.74666527852936E-71,1.47410327260995E-69
SL1344_0154,3582.38661345994,-4.02172416430045,0.226018650773023,-17.79377122439,7.89808854018586E-71,2.43774745065491E-69
SL1344_2842,952.51489785242,4.74512827647327,0.266712837366484,17.7911506747352,8.27627649677984E-71,2.53889921068899E-69
STnc3120,483.33783677482,5.33301488274749,0.299840490776245,17.786173138061,9.04502569572417E-71,2.75791056213262E-69
SL1344_3394,3007.21364610121,-6.23874229875433,0.352011559637436,-17.7231176873285,2.78065454015247E-70,8.42739336837775E-69
STnc790,950.571947412903,3.91105548718563,0.221054296440756,17.6927368079173,4.77013039985991E-70,1.43703748752666E-68
SL1344_3106,522.117184477475,5.32310586422399,0.301013061184376,17.6839697363281,5.57304299580284E-70,1.6689273399931E-68
SL1344_4326,1093.00625310038,-5.79955886420708,0.328041823721077,-17.6793275882354,6.0513594082875E-70,1.80144314692866E-68
SL1344_0453,1333.0065509171,4.89434836509702,0.277261271864872,17.6524775067842,9.738860888372E-70,2.88212994878821E-68
SL1344_3031,1064.06930432067,-4.98286373749836,0.282373218388725,-17.6463751269738,1.08500667468729E-69,3.19220384815892E-68
SL1344_3029,1642.00822663372,-3.71109447671533,0.210351129021775,-17.6423796438533,1.1645199755997E-69,3.40622092862912E-68
SL1344_0731,1966.90287857747,-3.7582263635366,0.213114669641332,-17.6347614636835,1.33257337895346E-69,3.87524662977737E-68
SL1344_2786,597.400953800905,5.11383237326234,0.290511702148863,17.6028446889962,2.34256701439501E-69,6.77324979851799E-68
SL1344_1131,665.768534131087,-4.40427703683817,0.253121088873562,-17.3998818369424,8.26732860932782E-68,2.37673887048733E-66
SL1344_ncRNA_1,1185.46702135404,4.63279255622117,0.266601678580064,17.3772070037057,1.22789854808946E-67,3.49014553414581E-66
STnc1010,1185.46702135404,4.63279255622117,0.266601678580064,17.3772070037057,1.22789854808946E-67,3.49014553414581E-66
SL1344_0153,4042.59950127935,-5.00591694969512,0.288714771272685,-17.3386243025548,2.40422532365304E-67,6.79531326028001E-66
SL1344_1278,509.145862749133,4.52796413845369,0.262280426544876,17.2638278734801,8.80740151677826E-67,2.47542106317941E-65
SL1344_1253,839.779161982122,4.22411803351827,0.244714803478057,17.2613915197698,9.1870095024598E-67,2.56776915593751E-65
SL1344_1251,699.100720149393,5.70055550513695,0.330526019752522,17.2469190456025,1.1802767426345E-66,3.28064767524539E-65
SL1344_1239,480.791696129475,6.26272070043697,0.36331939205487,17.2375073761302,1.38897933900038E-66,3.83953574423677E-65
SL1344_2292,2455.07771498791,-3.8454232446479,0.223178894751885,-17.2302280147187,1.57529149260666E-66,4.33076038213338E-65
SL1344_3596,1598.80300785853,3.86710137199144,0.2254357739909,17.1538940050727,5.87784273323E-66,1.60714276037392E-64
SL1344_3259,1660.19992104414,-3.46227800467732,0.202079970706513,-17.1332071781903,8.38994599336452E-66,2.28161179960091E-64
SL1344_1115,828.823191127,-5.17034595294052,0.303031594470068,-17.0620689304106,2.84305086482699E-65,7.68999403276592E-64
SL1344_3842,724.091423463458,-3.99225570564218,0.234655542223952,-17.0132598097003,6.54902716296832E-65,1.76193345758789E-63
SL1344_2472,919.365941164825,-3.92529739628952,0.230916775179391,-16.9987537425122,8.38843513872675E-65,2.24479878632629E-63
SL1344_0185,669.015140493802,-4.47762235696515,0.263959469385114,-16.9632950369071,1.53490415491323E-64,4.08576867903092E-63
SL1344_0219,549.580944937675,-5.470605890844,0.323013031926929,-16.9361770273143,2.43439922839338E-64,6.44603290423532E-63
STnc1280,2695.7104069534,4.83674926931582,0.285720406434782,16.9282597965919,2.78492421141563E-64,7.33557785739896E-63
SL1344_4325,1648.64484264621,-6.17818884962919,0.365190380956057,-16.9177206514993,3.3307350154754E-64,8.72756659523789E-63
SL1344_3386,2681.87302386501,-5.45095695356014,0.322345159703476,-16.9103111663735,3.77708372950722E-64,9.84585919334239E-63
SL1344_0467,3106.51873334096,3.25154660732268,0.192320211472481,16.9069417219726,3.99931378198524E-64,1.03714163078184E-62
SL1344_3836,3743.98404009128,-6.466658371514,0.383287383346268,-16.87156596457,7.28394838813785E-64,1.87925868413957E-62
SL1344_4271,2159.65075300229,-3.79119290934104,0.224830352195218,-16.8624603943563,8.49767811961103E-64,2.1812152357022E-62
SL1344_1059,6535.59458762711,9.32558526764443,0.553279538614371,16.8551059939779,9.62354234233879E-64,2.4576670824521E-62
SL1344_4463,603.032452040862,-4.62835110048869,0.274882643344416,-16.8375530887542,1.29481015033516E-63,3.28999488198796E-62
SL1344_3983,664.267058064166,-5.32354853495977,0.316208379825738,-16.8355707014898,1.33891233595224E-63,3.38495877496266E-62
SL1344_2293,931.734635888025,-3.9318918046834,0.233848423457663,-16.8138478187998,1.93212598829889E-63,4.86026292356585E-62
SL1344_1800,381.186945350562,5.11453069100251,0.304787489406116,16.7806451011761,3.38142792484081E-63,8.46366362680305E-62
SL1344_2291,691.331572432244,-4.37483853629844,0.260729448027164,-16.7792267785672,3.46315970084073E-63,8.62532497768798E-62
SL1344_2762,553.433972354577,4.23096211790725,0.252926638612859,16.7280209831253,8.19151630120908E-63,2.03012406460014E-61
SL1344_0012,3521.57767610403,-4.13288624925953,0.247101775553235,-16.7254413288064,8.55401998183958E-63,2.10957228081544E-61
SL1344_0543,432.609425670482,5.63134445087772,0.33725641017604,16.6975164324921,1.36634844258249E-62,3.35321903152805E-61
SL1344_1122,1017.15245696152,-3.88287882436305,0.23289418059857,-16.672287879343,2.08460447704525E-62,5.08078721103995E-61
SL1344_1238,597.881239667971,6.63298012830112,0.397848643026007,16.6721195222665,2.09048489899676E-62,5.08078721103995E-61
SL1344_1116,751.682038847104,-5.1008849254305,0.306695116768542,-16.631777444569,4.10241467653581E-62,9.92271549887098E-61
SL1344_2068,2023.28475614332,-4.1401495673431,0.249110087363818,-16.6197588028482,5.01339159137518E-62,1.20681210986644E-60
SL1344_0123,676.957186757727,-4.34230982814449,0.26140768304063,-16.6112555592698,5.77712687493946E-62,1.38403453846764E-60
SL1344_2286,801.494371343871,-4.28442586886841,0.258334551695066,-16.5847961132419,8.97698259173865E-62,2.14043599142356E-60
SL1344_3189,1914.36212109038,-3.51292152939605,0.212314928254558,-16.5458056024406,1.71653059371806E-61,4.07352142311111E-60
SL1344_3016,1327.4370755992,-4.63947466941604,0.281109481492745,-16.5041557644358,3.42489294130091E-61,8.08950065149524E-60
SL1344_0035,331.43170921693,5.18126923240305,0.314312927103778,16.4844293238131,4.74756197050271E-61,1.11612076044856E-59
SL1344_1890,1226.18074869078,-4.79108803757609,0.291556020241269,-16.4328214989742,1.11354971993004E-60,2.60570634463629E-59
SL1344_1898,1175.07004885986,-3.76672573627097,0.230561898623126,-16.3371561336247,5.36998280703842E-60,1.2507584954727E-58
SL1344_1905,664.50014650188,-5.57913360362919,0.341989208471602,-16.3137709185712,7.87758250123159E-60,1.82636486468646E-58
SL1344_3037,583.467223784682,4.90634569660916,0.300908599172825,16.3051029784338,9.07858038939201E-60,2.09515311646932E-58
SL1344_3393,4216.5812581536,-6.91922809738586,0.424947349504222,-16.2825538398072,1.31274217245839E-59,3.01571044275714E-58
SL1344_2071,969.892772541732,-3.59740368233117,0.220999891873634,-16.2778526805259,1.41756507785789E-59,3.24171359395594E-58
sRNA10,561.71164540822,4.08791220280514,0.251232538422702,16.2714281695756,1.57442338639628E-59,3.58412853256094E-58
SL1344_0736,1452.5179201323,7.35297300512954,0.451973415685396,16.2685962270128,1.64894816607992E-59,3.7368730736703E-58
